# Configuration automatically generated by WRITE_CONFIG()
connection eth
ip 192.168.0.10
samplehz 1000.000000
settleus 100.000000
nsample 64

# Analog Inputs
aichannel 0
ainegative 199
airange 10.000000
airesolution 0

aichannel 1
ainegative 199
airange 10.000000
airesolution 0

aichannel 4
ainegative 5
airange 0.100000
airesolution 0

# Analog Outputs
aochannel 0
aosignal triangle
aofrequency 5.000000
aoamplitude 2.000000
aooffset 2.500000
aoduty 0.500000

# Meta Parameters
meta float
fuel 7.500000
oxygen 12.700000
meta end

## End Configuration ##
#: Wed Jul 19 15:08:38 2017
-9.018655e+00	2.710775e-02	1.037797e-04
-1.001549e+01	-3.533623e-03	4.376491e-05
-9.820925e+00	2.268522e-02	1.258904e-04
-9.620989e+00	6.574568e-03	5.639961e-05
-9.412210e+00	1.099710e-02	6.903431e-05
-9.223012e+00	3.690050e-02	4.060624e-05
-9.017076e+00	8.154044e-03	8.166900e-05
-8.811454e+00	1.857858e-02	8.166900e-05
-8.618466e+00	1.131300e-02	1.669532e-04
-8.421373e+00	2.900312e-02	1.543185e-04
-8.217648e+00	1.194479e-02	6.271696e-05
-8.015817e+00	2.805544e-02	9.019495e-06
-7.816196e+00	5.626882e-03	6.587563e-05
-7.610259e+00	4.995092e-03	6.587563e-05
-7.418220e+00	2.521238e-02	9.430370e-05
-7.218915e+00	5.725599e-04	3.113021e-05
-7.015821e+00	9.101729e-03	3.113021e-05
-6.821254e+00	-1.954350e-03	2.165419e-05
-6.610895e+00	1.162889e-02	4.692359e-05
-6.421382e+00	1.289247e-02	4.060624e-05
-6.212918e+00	1.826269e-02	2.797154e-05
-6.006981e+00	1.984216e-02	8.798635e-05
-5.814942e+00	8.884551e-04	8.798635e-05
-5.618796e+00	1.605142e-02	1.100971e-04
-5.412859e+00	4.363302e-03	1.533684e-05
-5.214818e+00	1.826269e-02	9.114503e-05
-5.015198e+00	-2.270205e-03	7.219298e-05
-4.807365e+00	1.731500e-02	9.019495e-06
-4.626381e+00	5.626882e-03	1.669532e-04
-4.409389e+00	5.310987e-03	1.037797e-04
-4.218297e+00	1.320837e-02	3.428889e-05
-4.011412e+00	2.566648e-04	5.008226e-05
-3.815898e+00	1.952627e-02	1.290491e-04
-3.609013e+00	-3.849478e-03	1.006210e-04
-3.416974e+00	2.742365e-02	2.165419e-05
-3.213248e+00	-7.323877e-03	1.669532e-04
-3.014259e+00	4.258662e-02	5.324094e-05
-2.819693e+00	1.036531e-02	-6.046231e-05
-2.608702e+00	1.131300e-02	5.324094e-05
-2.421716e+00	1.763090e-02	9.430370e-05
